year;weekofyear;total_cases;precipitation_amt_mm;reanalysis_air_temp_k;reanalysis_avg_temp_k;reanalysis_dew_point_temp_k;reanalysis_max_air_temp_k;reanalysis_min_air_temp_k;reanalysis_precip_amt_kg_per_m2;reanalysis_relative_humidity_percent;reanalysis_sat_precip_amt_mm;reanalysis_specific_humidity_g_per_kg;reanalysis_tdtr_k;station_avg_temp_c;station_diur_temp_rng_c;station_max_temp_c;station_min_temp_c;station_precip_mm
2003;40;0;74.6;299.3571429;300.7;295.8285714;310.6;292.9;253.3;83.68285714;74.6;17.45142857;11.6;28.575;12.175;35.5;21.8;34.5
2003;41;0;38.3;297.9157143;299.8857143;296.3128571;309;292.5;42.5;92.16571429;38.3;17.91428571;11.2;27.2;9.35;35.7;22.3;138.2
2003;42;2;44.16;298.1628571;299.35;296.2014286;305.6;293.8;34.6;90.34285714;44.16;17.79714286;8.528571429;28.3;10.65;34.4;22.9;36
2003;43;2;39.52;298.9571429;300.6785714;296.2242857;311.2;294.6;41.2;87.37;39.52;17.89571429;9.957142857;27.975;10.475;34.5;20.7;32.1
2003;44;3;32.47;300.0414286;300.8428571;295.2957143;310.1;292.3;6.1;77.78428571;32.47;16.87285714;12.08571429;28.73333333;11.13333333;35.5;22.8;56.4
2003;45;3;105.14;298.1357143;299.9571429;295.74;310.8;292.3;85.3;88.48;105.14;17.39;9.428571429;27.6;9.566666667;34;21.9;139.7
2003;46;3;31.08;298.3671429;300.1714286;295.6457143;308.4;290.9;36.4;86.75571429;31.08;17.29285714;10.62857143;28.5;10.85;35.5;20.8;79
2003;47;1;123.63;298.6814286;300.1071429;296.7257143;307;294.8;40.8;90.88285714;123.63;18.37857143;9.042857143;27.9;10.55;36;22.4;284.4
2003;48;2;81.27;299.2228571;299.6071429;296.53;308.5;294.3;51.4;86.99571429;81.27;18.27;9.071428571;28.3;10.23333333;34.7;22;26.2
2003;49;3;72.23;298.3157143;299.7357143;296.1357143;309.4;293.5;77.83;89.20714286;72.23;17.74571429;9.7;28.76666667;10.16666667;35.1;22;138
2003;50;6;108.62;298.6857143;300.25;297.3385714;306.4;294.8;178.89;93.23142857;108.62;19.10714286;8.271428571;28.4;11.7;34.2;22.5;47.4
2003;51;5;64.95;298.1685714;299.5428571;296.8514286;308.5;294.1;65.04;93.91714286;64.95;18.53285714;8.342857143;28.3;10.45;34.8;22.1;66.8
2003;52;1;49.42;296.2971429;297.05;295.6828571;302.6;294.3;82.68;96.93714286;49.42;17.17285714;4.185714286;27.3;9.6;33.1;22.3;185.7
2004;2;5;78.53;297.4371429;298.7428571;296.6371429;304;294.9;55.3;95.79428571;78.53;18.25571429;6.2;27.43333333;8.666666667;34.2;22.4;137.2
2004;3;8;63.47;297.7528571;298.9571429;297.02;306.2;294.5;62.5;96.12857143;63.47;18.71285714;6.828571429;28.7;9.9;34.1;23.1;68.1
2004;4;5;29.23;299.62;300.8285714;295.89;308.3;293.6;19.4;82.46714286;29.23;17.49142857;11.22857143;28.73333333;11.4;34.6;21.8;20.1
2004;5;2;4.65;300.9;302.15;292.8328571;309.7;293.2;1.6;65.28428571;4.65;14.54857143;13.64285714;28.925;12.125;35.6;22.3;0
2004;6;3;13.2;299.9028571;301.3714286;293.9885714;309.8;293.2;9;72.92714286;13.2;15.56714286;14.08571429;29.2;13.525;36.4;20.6;24.1
2004;7;3;24.83;298.27;299.55;295.64;307.2;294.8;33.46;86.76571429;24.83;17.17428571;8.5;27.925;9.5;33.3;22.8;13.4
2004;8;1;39.06;298.0814286;299.75;295.6428571;310.1;292.6;34.5;87.71857143;39.06;17.20857143;9.728571429;26.6;8.1;35.5;22;8.6
2004;9;6;125.04;297.8828571;299.4357143;296.3485714;308;294.3;83.27;93.01285714;125.04;17.95;7.814285714;27.46666667;10.13333333;34.4;20.6;18.9
2004;10;4;52.08;297.9814286;299.4285714;296.4557143;308.1;293.2;49.36;92.56142857;52.08;18.09428571;9.085714286;28.4;11.3;34.5;22.3;79
2004;11;1;80.33;296.7771429;297.5214286;296.0685714;304.4;293.5;76.75;96.28857143;80.33;17.61;5.242857143;28;11;33.5;22.5;24.1
2004;12;2;137.83;297.8871429;299.5357143;296.6214286;305.5;292.9;75.16;93.62857143;137.83;18.24857143;9.785714286;28.3;9.5;34.3;21.7;187.2
2004;13;3;120.1;297.3128571;298.2;296.6071429;303.5;294;76.2;96.23857143;120.1;18.23714286;5.714285714;28.65;9.3;34;23.6;142.6
2004;14;1;101.22;297.2028571;298.2642857;296.8157143;303.9;293.8;88.9;97.94142857;101.22;18.47;5.214285714;28.06666667;9.1;33.9;22.7;2
2004;15;8;47.26;297.8128571;298.9785714;297.1757143;305.6;294.2;135.4;96.49857143;47.26;18.82571429;6.271428571;27.65;9.5;33.1;22.3;4
2004;16;4;61.8;298.2171429;299.65;296.6371429;308.4;292.9;54.89;92.32;61.8;18.30857143;8.985714286;28.03333333;10.36666667;33.6;21.7;36.9
2004;17;6;113.62;297.78;298.5142857;296.7714286;304;293.9;90.3;94.78857143;113.62;18.40857143;6;28;10.65;34.5;22.5;39.6
2004;18;7;65.82;297.1271429;297.8285714;296.7085714;303.5;293.6;133.17;97.80857143;65.82;18.34;5.028571429;27.53333333;8.666666667;32.9;22.6;148.5
2004;19;5;83.93;297.7985714;299.1285714;296.8357143;305.9;293.1;56.52;95.11571429;83.93;18.51142857;8.714285714;27.23333333;9.933333333;33.3;22;97
2004;20;8;34.81;296.4142857;297.2142857;295.27;303.4;292.6;45.5;93.89714286;34.81;16.77857143;5.771428571;27.3;8.4;33;19.5;91.8
2004;21;6;173.45;297.6028571;299.1785714;295.82;308.2;292;83;91.62714286;173.45;17.40142857;9.1;26.65;7.4;34.2;22.5;296.9
2004;22;5;35.43;297.3057143;298.3285714;295.9585714;306.4;291.7;42.6;93.57571429;35.43;17.5;9.628571429;27.5;10.6;33.3;20.5;28.2
2004;23;6;88.62;296.7671429;297.8214286;295.6971429;304.1;292.8;36.63;94.69285714;88.62;17.21285714;8.185714286;27.5;9.5;32.8;19.8;203
2004;24;6;85.28;295.5742857;296.25;294.99;300;293;51.89;96.87571429;85.28;16.42;5.042857143;26.8;8.566666667;32;20.9;87.9
2004;25;13;94.52;296.2042857;297.3214286;294.7057143;306;292.1;24.5;92.37142857;94.52;16.13857143;7.785714286;25.9;8.4;33.3;21.5;43.2
2004;26;2;32.95;295.6342857;296.8142857;293.86;304.2;289.8;25.9;90.44714286;32.95;15.31285714;8.4;25.075;9.075;32.1;18.6;98.5
2004;27;10;46.39;296.1514286;297.5857143;295.0414286;304.4;291.8;50.7;94.66857143;46.39;16.51428571;8.457142857;25.9;8.15;30.9;21.1;170.1
2004;28;3;83.94;296.6171429;298.0857143;294.8142857;305.1;291.8;18.67;90.90571429;83.94;16.25285714;9.485714286;26.55;8.85;32;21.8;43.2
2004;29;12;48.09;297.5014286;298.9357143;294.3585714;306.9;291.4;24.76;85.15857143;48.09;15.86;11.21428571;26.8;11.7;33.1;20.5;31
2004;30;7;53.78;296.8128571;298.1142857;294.9971429;304.4;291.8;25.42;90.92857143;53.78;16.48;10.2;26.3;8.8;32.1;21.9;103.1
2004;31;6;85.96;296.0171429;297.2928571;294.4714286;306.1;291.7;27.62;92.52714286;85.96;15.97571429;8.842857143;27.5;10.6;32.9;19.4;6
2004;32;5;29.82;297.5171429;298.9642857;293.1442857;307.4;291;3.9;79.71857143;29.82;14.69428571;12.15714286;27.5;10.6;34;18.3;55.1
2004;33;6;18.44;296.53;297.6357143;292.2228571;307.2;288.1;4.1;79.23571429;18.44;13.82428571;12.18571429;27.5;10.6;31.3;20;0.5
2004;34;6;23.78;297.82;299.9857143;293.4214286;308.3;290.2;7.9;78.48142857;23.78;14.96142857;14.28571429;27.5;10.6;34;21.7;0.5
2004;35;6;42.86;298.1428571;299.8071429;294.5671429;310.1;291.1;23.2;83.17285714;42.86;16.07714286;12.52857143;27.5;10.6;32.8;20.4;0
2004;36;8;147.32;297.7714286;299.3785714;294.9885714;307.8;291.7;41.89;86.54;147.32;16.48428571;11.12857143;27.1;9.8;32;20.9;195.1
2004;37;6;46.58;298.4571429;300.5142857;296.1157143;308.2;294.7;35.7;88.74285714;46.58;17.67;10.28571429;27.4;8.7;34.3;23;23.2
2004;38;9;36.64;297.7214286;299.0642857;295.88;308.9;293.3;59.5;91.2;36.64;17.44;8.928571429;27.16666667;9.5;33;20.4;87.3
2004;39;12;48.68;298.6285714;299.9714286;294.3828571;309.8;292.4;6.9;79.55714286;48.68;15.90142857;13.2;28;13.5;34.7;18.8;20.1
2004;40;19;85.69;299.17;300.9142857;296.1157143;310.6;293.8;70.02;84.80714286;85.69;17.71142857;11.65714286;28.65;13.1;35.5;21.8;40.1
2004;41;8;52.27;297.5685714;298.7428571;295.3142857;305.5;292.7;39.9;88.82571429;52.27;16.82428571;8.828571429;26.975;10.875;33;20.6;27.9
2004;42;16;65.25;298.0571429;299.2642857;296.8671429;307.2;293.3;51.6;94.16;65.25;18.54714286;8.357142857;28.55;11.3;34.5;21.4;120.6
2004;43;21;35.61;299.4285714;300.9214286;296.2957143;309.6;292.8;23.1;85.06571429;35.61;17.90142857;13.15714286;27.7;9.55;35.6;22.4;13
2004;44;6;74.01;298.4414286;299.9428571;295.9071429;312.3;292.2;48.5;87.87;74.01;17.53714286;12.31428571;27.4;10;35.8;21.3;89.9
2004;45;22;91.63;299.5042857;300.7857143;296.1785714;309.2;294.3;67;84.82714286;91.63;17.80571429;10.65714286;28.35;12.35;34.9;21.8;101.4
2004;46;37;74.68;297.1685714;297.7071429;296.4842857;304.2;292.4;53.9;96.35428571;74.68;18.12142857;5.928571429;27.2;8.9;33.7;22.4;184.2
2004;47;33;74.08;299.4185714;301.2357143;296.0971429;309.3;293.6;26.8;84.61142857;74.08;17.73857143;11.64285714;28.25;11;35.8;22.5;107.4
2004;48;18;71.98;297.9585714;299.2;297.02;306.1;293.6;56.8;95.25142857;71.98;18.71428571;7.914285714;28;10.36;35.3;22.6;77
2004;49;83;53.01;299.1771429;300.3785714;296.44;309.5;293.3;36.83;87.13;53.01;18.11;10.95714286;27.9;11;34.1;22.4;64
2004;50;116;70.04;297.7871429;298.8357143;296.5742857;305.8;294.5;91;93.93857143;70.04;18.20714286;6.5;27.5;10.6;34;21.2;9.9
2004;51;32;49.56;298.7014286;300.0357143;296.3857143;308.5;293.8;38;88.78;49.56;18.04;10.21428571;28.375;9.65;34;22.6;128.3
2004;52;7;109.83;298.4042857;299.6571429;297.1228571;306.3;294.8;29.79;93.25285714;109.83;18.85571429;8.228571429;27.8;8.5;33.3;22.6;100.8
2005;1;10;70.6;298.1628571;300.0071429;296.7128571;307.9;293.5;61.61;93.00571429;70.6;18.37;9.757142857;28.5;9.1;33.2;23;74.9
2005;2;5;93.73;297.6628571;298.8428571;296.7271429;307.6;291.6;96.21;95.53;93.73;18.40857143;7.228571429;28.4;10.4;34.2;22.5;232.1
2005;3;8;60.52;300.0685714;301.5642857;296.58;308.7;295;26.7;83.3;60.52;18.25857143;11.35714286;28.86666667;11.16666667;35.5;22.5;194
2005;4;7;25.67;299.6485714;301.1071429;296.9314286;308.1;294.9;42.24;87.31285714;25.67;18.64571429;9.985714286;28.86666667;12.06666667;35.1;22.1;0
2005;5;8;88.96;299.0614286;300.8285714;296.9071429;308.4;295.3;47.3;89.42714286;88.96;18.63571429;9.342857143;28.525;10.725;35.4;22.2;3.8
2005;6;11;52.61;296.7528571;297.6928571;295.9957143;304.4;294.2;56.8;95.97714286;52.61;17.57571429;5.185714286;27.46666667;8.733333333;32.8;21.4;70.4
2005;7;6;125.35;298.0271429;299.1642857;297.2214286;304.6;294.5;189.06;95.74857143;125.35;18.94714286;6.985714286;27.5;9.5;32.3;22.3;350.9
2005;8;7;46.98;298.2957143;299.2857143;296.5428571;306.5;294.4;39.6;91.57714286;46.98;18.20142857;7.857142857;28.65;10.9;35.2;22.4;84.1
2005;9;7;54.22;298.1585714;299.3928571;297.0457143;305.9;294.4;44.51;94.40142857;54.22;18.73142857;8.014285714;28.26666667;9.2;33.8;23.3;19
2005;10;14;155.54;297.9571429;298.6857143;297.5285714;304.9;295.6;201.4;97.68714286;155.54;19.27428571;4.828571429;26.8;6.7;34.8;23.4;8.6
2005;11;7;162.51;297.3142857;298.6785714;295.85;304.5;291.9;21.7;92.26714286;162.51;17.39857143;7.814285714;28.7;9.85;33.8;22.5;146.1
2005;12;9;99.37;298.37;299.8285714;296.2514286;306.6;294.7;32.8;89.82;99.37;17.82;9.342857143;27.72;8.96;33.4;22.5;108.8
2005;13;13;55.12;297.37;298.5857143;296.0885714;308.6;293;67.5;93.80142857;55.12;17.62428571;7.628571429;28.25;10.85;34.3;20.8;73.9
2005;14;16;87.41;297.7085714;299;296.2357143;306.5;292.4;68;92.41714286;87.41;17.89285714;8.457142857;28.1;10.85;33.8;21.6;71.1
2005;15;7;40.03;297.7014286;298.4642857;297.2028571;304;295;90.2;97.32285714;40.03;18.88571429;6.414285714;27.65;9.35;32.9;22.5;3.6
2005;16;9;37.6;297.4371429;298.1928571;296.9614286;306.4;294;178.2;97.38142857;37.6;18.59714286;5.357142857;28.85;10.05;34;22.7;105.6
2005;17;2;78.8;297.9271429;298.8642857;297.4028571;303.9;294.1;54.9;97.16285714;78.8;19.15285714;6.642857143;28.6;9.1;33.8;23.7;14.5
2005;18;13;33.29;297.33;298.4357143;296.5757143;304.8;293.3;64.1;95.93714286;33.29;18.18142857;6.1;25.8;7.5;33.5;21;13
2005;19;8;49.07;298.6842857;299.7214286;296.3414286;306.7;293.6;54.89;88.29428571;49.07;17.94;9.271428571;27.9;11.6;34.6;21;28
2005;20;3;56.22;297.5328571;298.3428571;296.3528571;304.9;293.6;49.1;93.91857143;56.22;17.95714286;7.542857143;27.5;10.6;33.2;23.6;95.9
2005;21;5;43.14;299.0057143;300.6142857;295.8042857;308.1;294;21.1;84.65857143;43.14;17.40714286;10.94285714;27.4;8.7;33.6;22.4;37.9
2005;22;4;61.75;298.4342857;299.4785714;295.6785714;307.3;292.7;34.92;86.70142857;61.75;17.2;10.01428571;27.5;10.6;33.9;20.9;78.9
2005;23;8;40.44;297.3042857;298.4857143;296.2271429;303.9;293.7;51;94.59285714;40.44;17.78857143;7.171428571;27.1;9.166666667;32.4;22;19.5
2005;24;2;104.83;297.3771429;298.6214286;295.32;304.8;293.4;29.01;89.19428571;104.83;16.82428571;8.528571429;27.66666667;9.833333333;33.3;22;73.7
2005;25;3;50.88;297.8571429;299.0571429;294.6442857;307.7;291.9;11;84.46714286;50.88;16.16857143;10.48571429;27.35;9.55;32.8;22.4;89.2
2005;26;5;23.6;296.82;298.4928571;294.4085714;307.4;292.4;26.6;88.38714286;23.6;15.87714286;10.72857143;26.83333333;8.766666667;33.7;20.8;92
2005;27;7;43.24;297.8657143;299.4214286;294.5285714;308.3;290.4;23.91;84.69285714;43.24;16.03857143;11.1;27.8;10.7;34.5;21.6;40.9
2005;28;3;109.71;296.9885714;297.5928571;292.23;308.2;288.3;8.7;77.37285714;109.71;13.92857143;11.81428571;27.8;11.13333333;34.2;17.6;167.1
2005;29;5;27.33;297.7942857;298.9285714;292.4557143;307.7;287.5;8.9;75.69714286;27.33;14.19142857;13.51428571;26.55;12.7;33.8;18.2;0
2005;30;6;42.32;296.8985714;298.0142857;293.75;306.3;290.1;15.3;84.23857143;42.32;15.26;10.08571429;21.4;5.7;32.3;18.5;71.1
2005;31;5;0;298.2214286;299.7285714;293.0357143;308.2;292.6;8.64;75.57142857;0;14.60857143;11.48571429;26.25;10.6;32.3;19.2;0
2005;32;5;38.17;298.9257143;300.3357143;293.64;309.7;293.5;1.99;74.85571429;38.17;15.15;12.18571429;27.325;11.85;33.5;19.8;36.6
2005;33;4;17.85;299.6057143;300.4285714;291.7785714;310.5;290.7;6;64.65857143;17.85;13.59;14.2;27.5;10.6;32.8;17.3;69.6
2005;34;0;69.62;298.4285714;299.6785714;294.9457143;309;292.9;15.82;83.85428571;69.62;16.44;10.81428571;27.75;13.1;35;20.3;127
2005;35;0;12.81;298.1842857;299.3714286;293.9185714;308.6;292.4;11;79.64714286;12.81;15.42857143;10.94285714;26.8;10.25;35.2;21.4;37
2005;36;0;36.98;300.0585714;301.2142857;294.0057143;309.3;293.4;4.2;71.97142857;36.98;15.51857143;13.71428571;27.5;10.6;34;21.8;44
2005;37;0;18.66;298.88;299.8071429;295.6585714;307.3;292.9;35.3;83.73;18.66;17.22285714;9.928571429;27.5;10.6;34;21.2;1.3
2005;38;0;2.56;298.4985714;299.7642857;293.5557143;309.1;292.4;13.7;76.59571429;2.56;15.06;11.78571429;25.76666667;12.23333333;34.3;16.9;38.1
2005;39;2;29.8;301.1757143;302.9285714;293.7528571;314;294.8;4.2;67.21285714;29.8;15.33142857;14.82857143;28.65;13.5;37.1;20.7;62.7
2005;40;4;54.7;299.11;300.25;293.8971429;312.7;292.1;4.6;74.95285714;54.7;15.43571429;12.35714286;28.8;14.9;36.3;21;80.8
2005;41;4;60;299.5157143;300.8571429;294.3857143;313.2;293.2;22.2;75.50857143;60;15.91571429;11.68571429;28.5;11.8;37;22.3;233.2
2005;42;3;73.97;299.5785714;301.1928571;295.7685714;310.5;291.9;35.08;81.69142857;73.97;17.41714286;12.24285714;29.1;12.7;36.5;21.7;64
2005;43;3;100.06;298.0657143;299.1642857;295.8028571;307.4;294;59.7;89.14285714;100.06;17.36428571;8.642857143;28.3;10.95;34.3;21.3;235.2
2005;44;5;59.15;299.4585714;301.4785714;296.8057143;308.6;294.9;49.85;87.23142857;59.15;18.55;10.78571429;28.23333333;10.3;34.3;21.8;102.1
2005;45;6;75.36;298.6;300.0785714;296.36;309.4;292.9;143.8;89.31;75.36;17.97428571;9.7;27.5;10.6;34.6;22.3;8.9
2005;46;14;49.87;298.31;300.0928571;296.8957143;307.2;295;45;93.17714286;49.87;18.58285714;8.557142857;27.6;10.15;34.5;21.5;139.5
2005;47;3;72.34;299.4128571;300.6285714;297.3942857;309.1;295.2;63.53;90.34857143;72.34;19.19428571;8.914285714;28.5;11;35;21.8;5.1
2005;48;7;78.52;299.42;300.45;296.6128571;307.6;294.1;34.95;86.40857143;78.52;18.30428571;9.728571429;28.26666667;11.4;34.3;21.7;77.9
2005;49;11;60.5;299.2171429;300.7071429;296.6571429;308.4;295.4;71.8;87.72142857;60.5;18.36428571;9.1;28.1;12.5;34.8;21.5;54.1
2005;50;2;46.91;298.5742857;300.2571429;297.1871429;307;295.4;46.9;92.95714286;46.91;18.94571429;8.2;28.1;11.55;34;22.3;6
2005;51;6;151;298.0214286;299.3714286;297.1914286;304.4;295.5;113.36;95.67428571;151;18.91571429;6.485714286;28.3;9.9;33.6;22.9;81.1
2006;52;8;114.58;298.1814286;299.5785714;296.9357143;306.5;294.9;210.5;93.82142857;114.58;18.58428571;7.385714286;27.45;9.7;32.7;22.4;273.5
2006;1;25;38.78;298.8328571;299.6428571;292.8785714;307.8;292.4;15.2;73.16142857;38.78;14.52428571;12.31428571;27.5;10.6;34.5;19.7;70.1
2006;2;21;138.46;298.7285714;300.3;296.3714286;307.7;293.5;47.6;88.33571429;138.46;18.16571429;9.885714286;27.78;11;34.5;21.4;60.1
2006;3;10;88.85;298.46;300.1142857;296.3214286;307.3;295;52.2;89.95571429;88.85;17.94142857;9.142857143;27.5;10.6;33.8;21.5;54.8
2006;4;28;49.32;297.1885714;298.2928571;295.7771429;304.8;294.4;52.2;93.11428571;49.32;17.36428571;6.214285714;27.3;8.95;33.5;22.3;250.9
2006;5;39;34.17;297.1657143;298.2214286;296.6471429;302.7;294.3;63.98;97.32;34.17;18.26428571;5.528571429;27.5;10.6;33.7;21.5;118.9
2006;6;20;71.87;297.64;298.3785714;296.8085714;304.2;294;67;95.82714286;71.87;18.44285714;5.785714286;28;8.8;32.6;23.6;101.1
2006;7;24;44.35;297.0642857;298.1428571;295.3642857;305.2;292.8;33;91.09857143;44.35;16.92714286;7.285714286;28.6;8.9;33.8;24.2;0
2006;8;28;23.44;298.9385714;300.7785714;295.9614286;308.3;292.9;72.2;86.03142857;23.44;17.60571429;10.78571429;28.24;10.64;34.3;21.3;0.3
2006;9;26;79.13;298.2528571;299.8714286;296.7642857;306.9;295.1;50.38;92.60571429;79.13;18.40142857;8.028571429;27.43333333;9.566666667;32.9;21.9;26.9
2006;10;8;94.99;297.9257143;299.1071429;297.2071429;304;294.7;130.6;96.36;94.99;18.90285714;6.414285714;28;9.55;33.3;21.9;93
2006;11;9;121.69;297.9314286;299.0071429;296.5814286;305.3;294.5;58.83;93.34714286;121.69;18.2;7.014285714;27.975;9.2;33.7;22.4;16
2006;12;12;120.62;297.4942857;298.7857143;296.2957143;305.3;292.5;70;93.78714286;120.62;17.91142857;7.342857143;27.4;8.7;32.3;23;97
2006;13;18;121.46;298.04;299.2357143;297.0671429;304.9;294.8;88.81;95.02428571;121.46;18.73428571;6.957142857;28.3;10;33.7;22;53.9
2006;14;9;41.68;297.7742857;299.4428571;296.0471429;308.3;293.8;87.9;91.81142857;41.68;17.61;9.571428571;27.93333333;10.26666667;33.7;22.6;178.1
2006;15;9;75.33;297.8257143;298.8142857;296.9657143;305.5;292.9;66.46;95.51;75.33;18.71428571;7.428571429;28.3;10.3;33.9;21.4;49
2006;16;6;69.6;298.0614286;299.1785714;296.4571429;306.4;293.9;54.86;92.11142857;69.6;18.08285714;7.442857143;27.4;8.35;32.8;22.5;11.9
2006;17;6;74.93;296.85;297.7071429;295.0514286;305.3;291.7;39.6;90.86428571;74.93;16.55857143;7.757142857;27;8.466666667;33.5;19.5;34
2006;18;8;65.07;297.63;299.0214286;296.3842857;306.3;293.6;38.84;93.63571429;65.07;17.96285714;8.414285714;27.85;9.1;33.3;22.5;115
2006;19;5;127.24;296.1842857;297.5571429;295.4528571;304.3;291.8;70;96.09857143;127.24;16.97714286;6.628571429;24.3;5.2;32.3;21.7;270.9
2006;20;7;1.52;296.0542857;296.9142857;290.0885714;305.6;287.2;0.1;72.03428571;1.52;12.11142857;12.37142857;25.2;11.7;31.7;19.4;2
2006;21;6;91.4;297.9928571;299.1142857;293.7771429;307.7;288.8;12.47;80.38571429;91.4;15.46;10.88571429;27.46666667;10.43333333;34;21.7;83
2006;22;5;79.48;295.9871429;297.1714286;294.5571429;304.1;291.3;44.65;92.50571429;79.48;16.02571429;6.885714286;25.6;8.933333333;31.9;19.3;150.2
2006;23;3;130.66;297.0442857;298.5642857;295.6957143;307.2;292.3;37.6;93.47571429;130.66;17.19571429;8.9;26.2;8.6;33;21.5;105.2
2006;24;1;84.99;297.4271429;298.1357143;294.75;307.2;290.3;21.5;87.21428571;84.99;16.25857143;10.07142857;28.1;12.7;34.4;21.4;79.5
2006;25;0;71.69;296.7242857;297.9785714;294.2757143;306.3;289.5;27.29;88.47142857;71.69;15.80142857;10.78571429;26.6;10.35;32.5;20.4;74.9
2006;26;1;17.21;296.8514286;297.6142857;293.5171429;307.2;289.2;9.16;83.46714286;17.21;15.02;10.74285714;27.2;10.3;33.4;19.8;21.9
2006;27;2;20.72;296.4485714;297.9142857;294.5928571;304.8;292.6;13.62;90.43285714;20.72;16.00571429;7.971428571;26.7;9.4;33;21.7;110.6
2006;28;3;1.17;297.6214286;298.8571429;292.8328571;306.7;292.1;1.8;77.27142857;1.17;14.41714286;11.42857143;26.25;10.4;33.1;20.6;0.5
2006;29;2;54.72;297.3971429;299.0857143;294.2585714;307.3;291.8;40;85.14;54.72;15.78857143;11;27.4;12.125;34.1;19.9;47
2006;30;2;28.66;297.5042857;298.7428571;293.26;307.7;289.7;15.4;79.74285714;28.66;14.88;11.71428571;26.6;11.04;32.6;18.5;11.4
2006;31;2;44.96;297.51;299.3428571;295.2;308.4;292.7;38.07;88.70714286;44.96;16.70714286;11.22857143;27.225;11.625;34.2;19.7;4
2006;32;2;11.79;297.5;299.5142857;293.08;308.9;291;12.39;79.24285714;11.79;14.63142857;12.22857143;27.6;12.2;33.9;19.4;26.6
2006;33;2;47.74;298.6485714;300.6357143;295.5457143;307.9;294.6;22.19;84.62;47.74;17.06571429;10.27142857;27.66666667;10.43333333;33.3;20.9;75.5
2006;34;4;68.6;298.7357143;299.7357143;295.1442857;308.7;292.5;23.6;83.04714286;68.6;16.69142857;11.27142857;27.3;10.3;34.9;20.9;71.1
2006;35;0;68;298.28;299.9;295.2728571;310;293.1;22.24;85.37285714;68;16.77714286;11.17142857;26.5;10.03333333;33.2;20.3;176
2006;36;6;90.33;299.2657143;300.35;293.9028571;310.3;290.2;9.4;75.53;90.33;15.45714286;13.72857143;27.42;12;34.1;20.6;15.3
2006;37;3;111.87;297.8028571;299.1642857;293.0371429;308.7;291.9;16.4;77.25428571;111.87;14.64285714;11.32857143;28.35;11.85;35;17.8;0.5
2006;38;2;82.2;299.34;300.8571429;294.35;311.2;291.5;35.7;77.51428571;82.2;15.91;13.74285714;27.93333333;10.93333333;34.8;21.4;93.9
2006;39;6;134.64;299.3814286;300.6857143;295.7385714;308.6;294.3;44.62;82.84571429;134.64;17.25428571;11.28571429;28.56666667;12.4;35.2;22;63
2006;40;2;60.48;299.4657143;300.4357143;295.16;310.3;292;24.8;80.49;60.48;16.73857143;12.78571429;28.7;14.5;35.9;21.1;68.9
2006;41;7;41.69;299.3457143;301.0285714;296.7514286;309.5;293.8;29.5;86.85285714;41.69;18.44714286;12.05714286;28.06;10.1;33.7;22.1;162.6
2006;42;4;103.77;299.6485714;301.0142857;297.7642857;308.1;295.7;55.5;90.37857143;103.77;19.59571429;8.571428571;28.6;10.1;35.4;22.8;8.1
2006;43;6;55.94;298.7942857;300.4142857;296.6614286;308.3;294;54.8;89.7;55.94;18.31142857;9.342857143;27.56;10.42;33.8;19.8;143.3
2006;44;6;67.5;300.4671429;301.8785714;296.8828571;309.8;295.1;42.73;82.93428571;67.5;18.63;11.61428571;28.83333333;11.26666667;35.7;22;14
2006;45;2;80.25;299.4328571;300.9142857;297.8528571;307.8;295.3;68;92.08857143;80.25;19.73142857;8.2;28.25;9.55;33.9;22.4;108.7
2006;46;13;86.65;297.2957143;298.4357143;296.2014286;304.5;293.5;87.2;94.44;86.65;17.79142857;7.357142857;27.6;10.16666667;33.2;21.8;85.6
2006;47;10;43.59;298.0985714;299.5571429;296.9614286;307.3;294.7;61.43;94.30285714;43.59;18.63857143;7.371428571;27;9;32.3;22.5;205.3
2006;48;5;75.33;299.1971429;300.9357143;296.9885714;309.1;294;61.28;89.55;75.33;18.74428571;10.75714286;27.9;9.033333333;34.9;22.9;115.1
2006;49;2;99.89;298.2028571;299.2;297.6085714;304.6;294.6;95.02;96.79571429;99.89;19.42571429;6.914285714;28.4;8.8;33.7;23.2;10.9
2006;50;0;157.75;298.1585714;299.0714286;297.3514286;304.4;294.2;63;95.87571429;157.75;19.11142857;6.4;27.5;10.6;33.8;21.2;62.7
2006;51;1;111.48;297.68;298.9857143;296.7257143;306.7;294.3;80.2;95.07857143;111.48;18.35857143;6.542857143;27.5;10.6;32.9;23.5;62.7
2007;1;0;79.94;297.2885714;298.2071429;296.5171429;306.3;293.2;88.9;95.92714286;79.94;18.14428571;7.414285714;26.6;7.95;31.9;21.5;133.4
2007;2;14;37.06;297.1042857;298.5785714;296.3885714;304.6;294.6;144.59;96.23857143;37.06;17.96285714;6.728571429;26.825;7.725;31.7;22.9;61.5
2007;3;6;126.89;297.3871429;298.4357143;296.3885714;305.5;293.3;52.2;94.64714286;126.89;17.97571429;7.042857143;27.775;9.55;33.4;22.2;178
2007;4;10;95.47;297.6142857;298.45;297.0257143;303.7;294.9;180.99;96.99714286;95.47;18.68857143;5.528571429;27.7;9.12;33.6;22;149.9
